"dia","id_partilha","cultivo","variedade","quantidade","tipo_cultivo","mes"
2022-07-30,130,"lippia_alba","padrao",0.4,"planta_medicinal",2022-07-01
2022-07-30,130,"lavanda","padrao",0.05,"planta_medicinal",2022-07-01
2022-08-06,131,"alface","elba",11.9,"hortalica",2022-08-01
2022-08-06,131,"alface","crespa",10.68,"hortalica",2022-08-01
2022-08-06,131,"tomate","pera_vermelho",9.95,"legume",2022-08-01
2022-08-06,131,"batata","markies",6.99,"tuberculo",2022-08-01
2022-08-06,131,"rabanete","padrao",5.1,"tuberculo",2022-08-01
2022-08-06,131,"batata_doce","roxa",4,"tuberculo",2022-08-01
2022-08-06,131,"batata_doce","cenoura",2.9,"tuberculo",2022-08-01
2022-08-06,131,"rucula","padrao",2.75,"hortalica",2022-08-01
2022-08-06,131,"lippia_alba","padrao",0.37,"planta_medicinal",2022-08-01
2022-08-13,132,"alface","elba",16.46,"hortalica",2022-08-01
2022-08-13,132,"batata","markies",14.8,"tuberculo",2022-08-01
2022-08-13,132,"tomate","pera_vermelho",10.16,"legume",2022-08-01
2022-08-13,132,"rabanete","padrao",5.9,"tuberculo",2022-08-01
2022-08-13,132,"tamarindo","padrao",2.9,"fruta",2022-08-01
2022-08-13,132,"couve","padrao",1.92,"hortalica",2022-08-01
2022-08-13,132,"quiabo","clensom",1.63,"legume",2022-08-01
2022-08-13,132,"salsao","padrao",1.42,"hortalica",2022-08-01
2022-08-13,132,"lippia_alba","padrao",0.2,"planta_medicinal",2022-08-01
2022-08-13,132,"hortela","padrao",0.2,"ervas",2022-08-01
2022-08-20,133,"tomate","pera_vermelho",20.41,"legume",2022-08-01
2022-08-20,133,"alface","crespa",15.6,"hortalica",2022-08-01
2022-08-20,133,"batata","markies",10.24,"tuberculo",2022-08-01
2022-08-20,133,"rabanete","padrao",5.5,"tuberculo",2022-08-01
2022-08-20,133,"tomate","pera_amarelo",5.2,"legume",2022-08-01
2022-08-20,133,"salsinha","padrao",1.45,"ervas",2022-08-01
2022-08-20,133,"coentro","padrao",1.1,"ervas",2022-08-01
2022-08-20,133,"cebolinha","padrao",0.77,"ervas",2022-08-01
2022-08-20,133,"lippia_alba","padrao",0.49,"planta_medicinal",2022-08-01
2022-08-27,134,"alface","elba",12.9,"hortalica",2022-08-01
2022-08-27,134,"batata","markies",9.84,"tuberculo",2022-08-01
2022-08-27,134,"tomate","pera_vermelho",8.7,"legume",2022-08-01
2022-08-27,134,"rabanete","padrao",4.62,"tuberculo",2022-08-01
2022-08-27,134,"tamarindo","padrao",3,"fruta",2022-08-01
2022-08-27,134,"rucula","padrao",2.3,"hortalica",2022-08-01
2022-08-27,134,"couve","padrao",2.3,"hortalica",2022-08-01
2022-08-27,134,"tomate","pera_amarelo",1.87,"legume",2022-08-01
2022-08-27,134,"salsinha","padrao",1,"ervas",2022-08-01
2022-08-27,134,"lippia_alba","padrao",0.7,"planta_medicinal",2022-08-01
2022-08-27,134,"lavanda","padrao",0.5,"planta_medicinal",2022-08-01
2022-08-27,134,"hortela","padrao",0.5,"ervas",2022-08-01
2022-09-03,135,"alface","elba",10.63,"hortalica",2022-09-01
2022-09-03,135,"batata_doce","branca",9.69,"tuberculo",2022-09-01
2022-09-03,135,"banana","nanicao",9,"fruta",2022-09-01
2022-09-03,135,"tomate","pera_vermelho",6,"legume",2022-09-01
2022-09-03,135,"rabanete","padrao",4.57,"tuberculo",2022-09-01
2022-09-03,135,"couve","manteiga",4.45,"hortalica",2022-09-01
2022-09-03,135,"banana","prata",2.93,"fruta",2022-09-01
2022-09-03,135,"rucula","padrao",1.73,"hortalica",2022-09-01
2022-09-03,135,"salsinha","padrao",0.3,"ervas",2022-09-01
2022-09-03,135,"lippia_alba","padrao",0.55,"planta_medicinal",2022-09-01
2022-09-03,135,"lavanda","padrao",0.05,"planta_medicinal",2022-09-01
2022-09-10,136,"mandioca","branca",13.85,"tuberculo",2022-09-01
2022-09-10,136,"repolho","padrao",12.04,"hortalica",2022-09-01
2022-09-10,136,"batata_doce","branca",8.32,"tuberculo",2022-09-01
2022-09-10,136,"alface","elba",7.76,"hortalica",2022-09-01
2022-09-10,136,"rabanete","padrao",5,"tuberculo",2022-09-01
2022-09-10,136,"tomate","pera_vermelho",4,"legume",2022-09-01
2022-09-10,136,"almeirao","roxo",2.86,"hortalica",2022-09-01
2022-09-10,136,"cebola","roxa",1.53,"legume",2022-09-01
2022-09-10,136,"tomate","pera_amarelo",1,"legume",2022-09-01
2022-09-10,136,"salsinha","padrao",0.54,"ervas",2022-09-01
2022-09-10,136,"coentro","padrao",0.5,"ervas",2022-09-01
2022-09-10,136,"lippia_alba","padrao",0.37,"planta_medicinal",2022-09-01
2022-09-10,136,"lavanda","padrao",0.05,"planta_medicinal",2022-09-01
2022-09-17,137,"batata","orchestra",13.16,"tuberculo",2022-09-01
2022-09-17,137,"mandioca","branca",12.04,"tuberculo",2022-09-01
2022-09-17,137,"alface","elba",11.05,"hortalica",2022-09-01
2022-09-17,137,"rabanete","padrao",4.8,"tuberculo",2022-09-01
2022-09-17,137,"tomate","pera_vermelho",4.1,"legume",2022-09-01
2022-09-17,137,"alface","roxo",1.33,"hortalica",2022-09-01
2022-09-17,137,"almeirao","roxo",1.25,"hortalica",2022-09-01
2022-09-17,137,"tomate","pera_amarelo",0.62,"legume",2022-09-01
2022-09-17,137,"salsinha","padrao",0.55,"ervas",2022-09-01
2022-09-17,137,"coentro","padrao",0.4,"ervas",2022-09-01
2022-09-24,138,"abobora","bege_redonda",16.98,"legume",2022-09-01
2022-09-24,138,"mandioca","branca",12.26,"tuberculo",2022-09-01
2022-09-24,138,"abobora","mini_moranga",12.13,"legume",2022-09-01
2022-09-24,138,"batata","orchestra",9.02,"tuberculo",2022-09-01
2022-09-24,138,"repolho","padrao",8.72,"hortalica",2022-09-01
2022-09-24,138,"alface","crespa",7.57,"hortalica",2022-09-01
2022-09-24,138,"banana","nanicao",7.2,"fruta",2022-09-01
2022-09-24,138,"tomate","pera_vermelho",5.5,"legume",2022-09-01
2022-09-24,138,"alface","elba",4.8,"hortalica",2022-09-01
2022-09-24,138,"banana","maca",3.02,"fruta",2022-09-01
2022-09-24,138,"salsinha","padrao",0.8,"ervas",2022-09-01
2022-09-24,138,"tomate","pera_amarelo",0.52,"legume",2022-09-01
2022-09-24,138,"lavanda","padrao",0.1,"planta_medicinal",2022-09-01
2022-12-03,148,"manga","tommy",15.65,"fruta",2022-12-01
2022-12-03,148,"manga","haden",14.69,"fruta",2022-12-01
2022-12-03,148,"mandioca","branca",8.15,"tuberculo",2022-12-01
2022-12-03,148,"manga","manteiguinha",7.38,"fruta",2022-12-01
2022-12-03,148,"manga","palmer",6.6,"fruta",2022-12-01
2022-12-03,148,"abobora","bege_redonda",6.44,"legume",2022-12-01
2022-12-03,148,"abobora","mini_moranga",5.9,"legume",2022-12-01
2022-12-03,148,"rabanete","padrao",1.62,"tuberculo",2022-12-01
2022-12-03,148,"couve","manteiga",1.44,"hortalica",2022-12-01
2022-12-03,148,"almeirao","roxo",1.31,"hortalica",2022-12-01
2022-12-03,148,"capim_cidreira","padrao",0.46,"planta_medicinal",2022-12-01
2022-12-03,148,"hortela","padrao",0.32,"ervas",2022-12-01
2022-12-03,148,"pimenta","habanero",0.28,"legume",2022-12-01
2022-12-03,148,"cebolinha","nira",0.21,"ervas",2022-12-01
2022-12-03,148,"pimenta","dedo_de_moca",0.08,"legume",2022-12-01
2022-12-03,148,"lavanda","padrao",0.07,"planta_medicinal",2022-12-01
2022-12-10,149,"manga","tommy",11.73,"fruta",2022-12-01
2022-12-10,149,"abobora","bege_redonda",11.09,"legume",2022-12-01
2022-12-10,149,"mandioca","branca",9.01,"tuberculo",2022-12-01
2022-12-10,149,"abobora","mini_moranga",7.13,"legume",2022-12-01
2022-12-10,149,"manga","manteiguinha",6.93,"fruta",2022-12-01
2022-12-10,149,"manga","palmer",6.47,"fruta",2022-12-01
2022-12-10,149,"capim_cidreira","padrao",0.71,"planta_medicinal",2022-12-01
2022-12-10,149,"alface","elba",0.67,"hortalica",2022-12-01
2022-12-10,149,"hortela","do_norte",0.63,"ervas",2022-12-01
2022-12-10,149,"almeirao","roxo",0.56,"hortalica",2022-12-01
2022-12-10,149,"lippia_alba","padrao",0.43,"planta_medicinal",2022-12-01
2022-12-10,149,"hortela","padrao",0.29,"ervas",2022-12-01
2022-12-10,149,"salsao","padrao",0.22,"hortalica",2022-12-01
2022-12-10,149,"pimenta","dedo_de_moca",0.14,"legume",2022-12-01
2022-12-10,149,"cebolinha","nira",0.12,"ervas",2022-12-01
2022-12-10,149,"manjericao","roxo",0.07,"ervas",2022-12-01
2022-12-10,149,"lavanda","padrao",0.05,"planta_medicinal",2022-12-01
2022-12-17,150,"manga","manteiguinha",9.38,"fruta",2022-12-01
2022-12-17,150,"coco","baiano",8.69,"fruta",2022-12-01
2022-12-17,150,"mandioca","branca",8.18,"tuberculo",2022-12-01
2022-12-17,150,"abobora","mini_moranga",7.08,"legume",2022-12-01
2022-12-17,150,"manga","palmer",6.42,"fruta",2022-12-01
2022-12-17,150,"abobora","bege_redonda",5.39,"legume",2022-12-01
2022-12-17,150,"batata_doce","branca",5.35,"tuberculo",2022-12-01
2022-12-17,150,"manga","tommy",4.09,"fruta",2022-12-01
2022-12-17,150,"mamao","formosa",1.59,"fruta",2022-12-01
2022-12-17,150,"cenoura","padrao",0.91,"tuberculo",2022-12-01
2022-12-17,150,"almeirao","roxo",0.65,"hortalica",2022-12-01
2022-12-17,150,"couve","manteiga",0.57,"hortalica",2022-12-01
2022-12-17,150,"hortela","do_norte",0.42,"ervas",2022-12-01
2022-12-17,150,"capim_cidreira","padrao",0.4,"planta_medicinal",2022-12-01
2022-12-17,150,"cebolinha","padrao",0.27,"ervas",2022-12-01
2022-12-17,150,"hortela","padrao",0.24,"ervas",2022-12-01
2022-12-17,150,"salsinha","padrao",0.22,"ervas",2022-12-01
2022-12-17,150,"pimenta","dedo_de_moca",0.12,"legume",2022-12-01
2022-12-17,150,"lavanda","padrao",0.03,"planta_medicinal",2022-12-01
2022-12-23,151,"manga","manteiguinha",11.4,"fruta",2022-12-01
2022-12-23,151,"mandioca","branca",6.78,"tuberculo",2022-12-01
2022-12-23,151,"batata_doce","branca",6.13,"tuberculo",2022-12-01
2022-12-23,151,"batata","orchestra",5.13,"tuberculo",2022-12-01
2022-12-23,151,"abobora","mini_moranga",3.76,"legume",2022-12-01
2022-12-23,151,"jabuticaba","padrao",2.2,"fruta",2022-12-01
2022-12-23,151,"pitanga","padrao",1.31,"fruta",2022-12-01
2022-12-23,151,"couve","manteiga",0.99,"hortalica",2022-12-01
2022-12-23,151,"lippia_alba","padrao",0.67,"planta_medicinal",2022-12-01
2022-12-23,151,"alface","mimosa",0.56,"hortalica",2022-12-01
2022-12-23,151,"cebolinha","padrao",0.5,"ervas",2022-12-01
2022-12-23,151,"ora_pro_nobis","padrao",0.38,"hortalica",2022-12-01
2022-12-23,151,"hortela","padrao",0.36,"ervas",2022-12-01
2022-12-23,151,"lavanda","padrao",0.07,"planta_medicinal",2022-12-01
2022-12-23,151,"erva_doce","funcho_semente",0.09,"planta_medicinal",2022-12-01
2022-12-29,152,"mandioca","branca",10.11,"tuberculo",2022-12-01
2022-12-29,152,"manga","manteiguinha",7.9,"fruta",2022-12-01
2022-12-29,152,"abobora","bege_redonda",6.64,"legume",2022-12-01
2022-12-29,152,"batata_doce","branca",6.08,"tuberculo",2022-12-01
2022-12-29,152,"coco","baiano",4.61,"fruta",2022-12-01
2022-12-29,152,"batata","cupido",2.88,"tuberculo",2022-12-01
2022-12-29,152,"almeirao","caipira",2.17,"hortalica",2022-12-01
2022-12-29,152,"couve","manteiga",1,"hortalica",2022-12-01
2022-12-29,152,"pitanga","padrao",0.81,"fruta",2022-12-01
2022-12-29,152,"hortela","pimenta",0.58,"ervas",2022-12-01
2022-12-29,152,"cebolinha","padrao",0.48,"ervas",2022-12-01
2022-12-29,152,"ora_pro_nobis","padrao",0.43,"hortalica",2022-12-01
2022-12-29,152,"pimenta","dedo_de_moca",0.26,"legume",2022-12-01
2022-12-29,152,"hortela","padrao",0.23,"ervas",2022-12-01
2022-12-29,152,"lavanda","padrao",0.08,"planta_medicinal",2022-12-01
2022-12-29,152,"alecrim","padrao",0.04,"ervas",2022-12-01
2023-01-06,153,"mandioca","branca",8,"tuberculo",2023-01-01
2023-01-06,153,"batata_doce","branca",7.08,"tuberculo",2023-01-01
2023-01-06,153,"abobora","bege_redonda",5.57,"legume",2023-01-01
2023-01-06,153,"abacate","padrao",3.27,"fruta",2023-01-01
2023-01-06,153,"almeirao","roxo",1.01,"hortalica",2023-01-01
2023-01-06,153,"couve","manteiga",0.89,"hortalica",2023-01-01
2023-01-06,153,"lippia_alba","padrao",0.62,"planta_medicinal",2023-01-01
2023-01-06,153,"ora_pro_nobis","padrao",0.55,"hortalica",2023-01-01
2023-01-06,153,"batata_doce","roxa",0.35,"tuberculo",2023-01-01
2023-01-06,153,"cebolinha","padrao",0.34,"ervas",2023-01-01
2023-01-06,153,"erva_doce","funcho_semente",0.24,"planta_medicinal",2023-01-01
2023-01-06,153,"hortela","padrao",0.22,"ervas",2023-01-01
2023-01-06,153,"pimenta","dedo_de_moca",0.16,"legume",2023-01-01
2023-01-06,153,"lavanda","padrao",0.1,"planta_medicinal",2023-01-01
2023-01-06,153,"batata_doce","cenoura",0.1,"tuberculo",2023-01-01
2023-01-06,153,"salsinha","padrao",0.07,"ervas",2023-01-01
2023-01-06,153,"cebolinha","nira",0.06,"ervas",2023-01-01
2023-01-13,154,"banana","prata",8.84,"fruta",2023-01-01
2023-01-13,154,"mandioca","branca",8.45,"tuberculo",2023-01-01
2023-01-13,154,"batata_doce","branca",5.59,"tuberculo",2023-01-01
2023-01-13,154,"abobora","bege_redonda",6.86,"legume",2023-01-01
2023-01-13,154,"abacate","padrao",3.17,"fruta",2023-01-01
2023-01-13,154,"abobora","mini_moranga",0.81,"legume",2023-01-01
2023-01-13,154,"lippia_alba","padrao",0.68,"planta_medicinal",2023-01-01
2023-01-13,154,"hortela","pimenta",0.5,"ervas",2023-01-01
2023-01-13,154,"ora_pro_nobis","padrao",0.5,"hortalica",2023-01-01
2023-01-13,154,"capim_cidreira","padrao",0.3,"planta_medicinal",2023-01-01
2023-01-13,154,"hortela","padrao",0.25,"ervas",2023-01-01
2023-01-13,154,"alho","poro",0.25,"legume",2023-01-01
2023-01-13,154,"cebolinha","padrao",0.22,"ervas",2023-01-01
2023-01-13,154,"salsinha","padrao",0.09,"ervas",2023-01-01
2023-01-13,154,"pimenta","dedo_de_moca",0.09,"legume",2023-01-01
2023-01-13,154,"manjericao","roxo",0.07,"ervas",2023-01-01
2023-01-13,154,"lavanda","padrao",0.06,"planta_medicinal",2023-01-01
2023-01-13,154,"erva_doce","funcho_semente",0.03,"planta_medicinal",2023-01-01
2023-01-20,155,"mandioca","branca",12,"tuberculo",2023-01-01
2023-01-20,155,"abobora","bege_redonda",7.55,"legume",2023-01-01
2023-01-20,155,"batata_doce","branca",5.72,"tuberculo",2023-01-01
2023-01-20,155,"banana","prata",4.95,"fruta",2023-01-01
2023-01-20,155,"coco","descascado",4.34,"fruta",2023-01-01
2023-01-20,155,"abacate","padrao",3.88,"fruta",2023-01-01
2023-01-20,155,"hortela","pimenta",0.72,"ervas",2023-01-01
2023-01-20,155,"couve","manteiga",0.65,"hortalica",2023-01-01
2023-01-20,155,"acafrao","da_terra",0.46,"planta_medicinal",2023-01-01
2023-01-20,155,"lippia_alba","padrao",0.45,"planta_medicinal",2023-01-01
2023-01-20,155,"capim_cidreira","padrao",0.38,"planta_medicinal",2023-01-01
2023-01-20,155,"hortela","padrao",0.18,"ervas",2023-01-01
2023-01-20,155,"lavanda","padrao",0.15,"planta_medicinal",2023-01-01
2023-01-20,155,"manjericao","roxo",0.1,"ervas",2023-01-01
2023-01-27,156,"mandioca","branca",8.15,"tuberculo",2023-01-01
2023-01-27,156,"abacate","padrao",6.45,"fruta",2023-01-01
2023-01-27,156,"coco","descascado",4.38,"fruta",2023-01-01
2023-01-27,156,"batata_doce","cenoura",3.25,"tuberculo",2023-01-01
2023-01-27,156,"ovos_caipira","padrao",1.5,"outros",2023-01-01
2023-01-27,156,"batata_doce","branca",0.95,"tuberculo",2023-01-01
2023-01-27,156,"lippia_alba","padrao",0.41,"planta_medicinal",2023-01-01
2023-01-27,156,"acafrao","da_terra",0.36,"planta_medicinal",2023-01-01
2023-01-27,156,"hortela","padrao",0.15,"ervas",2023-01-01
2023-01-27,156,"manjericao","roxo",0.09,"ervas",2023-01-01
2023-02-03,157,"banana","prata",8.3,"fruta",2023-02-01
2023-02-03,157,"mandioca","branca",6.89,"tuberculo",2023-02-01
2023-02-03,157,"milho","amarelo",6.25,"legume",2023-02-01
2023-02-03,157,"coco","descascado",3.7,"fruta",2023-02-01
2023-02-03,157,"abacate","padrao",3.61,"fruta",2023-02-01
2023-02-03,157,"batata_doce","cenoura",3.14,"tuberculo",2023-02-01
2023-02-03,157,"couve","manteiga",0.9,"hortalica",2023-02-01
2023-02-03,157,"alface","elba",0.62,"hortalica",2023-02-01
2023-02-03,157,"capim_cidreira","padrao",0.5,"planta_medicinal",2023-02-01
2023-02-03,157,"hortela","pimenta",0.43,"ervas",2023-02-01
2023-02-03,157,"lavanda","padrao",0.07,"planta_medicinal",2023-02-01
2023-02-10,158,"mandioca","branca",8.14,"tuberculo",2023-02-01
2023-02-10,158,"milho","amarelo",5.94,"legume",2023-02-01
2023-02-10,158,"abacate","padrao",4.03,"fruta",2023-02-01
2023-02-10,158,"banana","maca",2.7,"fruta",2023-02-01
2023-02-10,158,"ovos_caipira","padrao",1.5,"outros",2023-02-01
2023-02-10,158,"tomate","cereja",0.89,"legume",2023-02-01
2023-02-10,158,"hortela","pimenta",0.7,"ervas",2023-02-01
2023-02-10,158,"capim_cidreira","padrao",0.51,"planta_medicinal",2023-02-01
2023-02-10,158,"ora_pro_nobis","padrao",0.5,"hortalica",2023-02-01
2023-02-10,158,"vagem","de_corda",0.18,"legume",2023-02-01
2023-02-10,158,"pimenta","habanero",0.15,"legume",2023-02-01
2023-02-10,158,"hortela","padrao",0.1,"ervas",2023-02-01
2023-02-10,158,"pimenta","dedo_de_moca",0.1,"legume",2023-02-01
2023-02-10,158,"lavanda","padrao",0.08,"planta_medicinal",2023-02-01
2023-02-10,158,"alecrim","padrao",0.03,"ervas",2023-02-01
2023-02-17,159,"mandioca","branca",8.85,"tuberculo",2023-02-01
2023-02-17,159,"milho","amarelo",8.5,"legume",2023-02-01
2023-02-17,159,"abacate","padrao",4.04,"fruta",2023-02-01
2023-02-17,159,"batata_doce","branca",3.1,"tuberculo",2023-02-01
2023-02-17,159,"banana","maca",2.72,"fruta",2023-02-01
2023-02-17,159,"ora_pro_nobis","padrao",0.88,"hortalica",2023-02-01
2023-02-17,159,"urucum","padrao",0.82,"planta_medicinal",2023-02-01
2023-02-17,159,"batata_doce","cenoura",0.53,"tuberculo",2023-02-01
2023-02-17,159,"hortela","padrao",0.46,"ervas",2023-02-01
2023-02-17,159,"couve","manteiga",0.45,"hortalica",2023-02-01
2023-02-17,159,"lippia_alba","padrao",0.44,"planta_medicinal",2023-02-01
2023-02-17,159,"manjericao","basilico",0.12,"ervas",2023-02-01
2023-02-17,159,"manjericao","roxo",0.09,"ervas",2023-02-01
2023-02-17,159,"lavanda","padrao",0.09,"planta_medicinal",2023-02-01
2023-02-24,160,"banana","prata",7.24,"fruta",2023-02-01
2023-02-24,160,"mandioca","branca",7.19,"tuberculo",2023-02-01
2023-02-24,160,"abacate","padrao",4.5,"fruta",2023-02-01
2023-02-24,160,"coco","descascado",3.04,"fruta",2023-02-01
2023-02-24,160,"alface","americana",1.12,"hortalica",2023-02-01
2023-02-24,160,"hortela","pimenta",0.67,"ervas",2023-02-01
2023-02-24,160,"ora_pro_nobis","padrao",0.59,"hortalica",2023-02-01
2023-02-24,160,"lippia_alba","padrao",0.37,"planta_medicinal",2023-02-01
2023-02-24,160,"pimenta","dedo_de_moca",0.13,"legume",2023-02-01
2023-02-24,160,"manjericao","basilico",0.11,"ervas",2023-02-01
2023-02-24,160,"jambu","do_para",0.02,"hortalica",2023-02-01
2023-03-03,161,"mandioca","branca",7.91,"tuberculo",2023-03-01
2023-03-03,161,"limao","cravo",4.66,"fruta",2023-03-01
2023-03-03,161,"abacate","padrao",2.64,"fruta",2023-03-01
2023-03-03,161,"banana","maca",2.03,"fruta",2023-03-01
2023-03-03,161,"cara","cascudo",1.19,"tuberculo",2023-03-01
2023-03-03,161,"lippia_alba","padrao",0.67,"planta_medicinal",2023-03-01
2023-03-03,161,"hortela","do_norte",0.6,"ervas",2023-03-01
2023-03-03,161,"ora_pro_nobis","padrao",0.5,"hortalica",2023-03-01
2023-03-03,161,"couve","manteiga",0.41,"hortalica",2023-03-01
2023-03-03,161,"capim_cidreira","padrao",0.37,"planta_medicinal",2023-03-01
2023-03-03,161,"acafrao","da_terra",0.17,"planta_medicinal",2023-03-01
2023-03-03,161,"alecrim","padrao",0.03,"ervas",2023-03-01
2023-03-10,162,"mandioca","branca",9.47,"tuberculo",2023-03-01
2023-03-10,162,"limao","cravo",6.3,"fruta",2023-03-01
2023-03-10,162,"abacate","padrao",3.76,"fruta",2023-03-01
2023-03-10,162,"coco","descascado",2.45,"fruta",2023-03-01
2023-03-10,162,"urucum","padrao",0.81,"planta_medicinal",2023-03-01
2023-03-10,162,"acafrao","da_terra",0.58,"planta_medicinal",2023-03-01
2023-03-10,162,"lippia_alba","padrao",0.58,"planta_medicinal",2023-03-01
2023-03-10,162,"ora_pro_nobis","padrao",0.55,"hortalica",2023-03-01
2023-03-10,162,"hortela","do_norte",0.56,"ervas",2023-03-01
2023-03-10,162,"vagem","de_corda",0.42,"legume",2023-03-01
2023-03-10,162,"capim_cidreira","padrao",0.35,"planta_medicinal",2023-03-01
2023-03-10,162,"manjericao","basilico",0.08,"ervas",2023-03-01
2023-03-17,163,"banana","prata",7.98,"fruta",2023-03-01
2023-03-17,163,"mandioca","branca",6.37,"tuberculo",2023-03-01
2023-03-17,163,"limao","cravo",6.12,"fruta",2023-03-01
2023-03-17,163,"coco","descascado",5,"fruta",2023-03-01
2023-03-17,163,"abacate","padrao",4.35,"fruta",2023-03-01
2023-03-17,163,"batata_doce","branca",1.83,"tuberculo",2023-03-01
2023-03-17,163,"hortela","pimenta",0.74,"ervas",2023-03-01
2023-03-17,163,"ora_pro_nobis","padrao",0.55,"hortalica",2023-03-01
2023-03-17,163,"rucula","padrao",0.55,"hortalica",2023-03-01
2023-03-17,163,"lippia_alba","padrao",0.44,"planta_medicinal",2023-03-01
2023-03-24,164,"abobora","caravela",13.68,"legume",2023-03-01
2023-03-24,164,"banana","prata",8.5,"fruta",2023-03-01
2023-03-24,164,"mandioca","branca",6.51,"tuberculo",2023-03-01
2023-03-24,164,"limao","cravo",4.68,"fruta",2023-03-01
2023-03-24,164,"chuchu","padrao",3.82,"legume",2023-03-01
2023-03-24,164,"cara","cascudo",1.02,"tuberculo",2023-03-01
2023-03-24,164,"hortela","pimenta",0.9,"ervas",2023-03-01
2023-03-24,164,"lippia_alba","padrao",0.47,"planta_medicinal",2023-03-01
2023-03-24,164,"vagem","de_corda",0.4,"legume",2023-03-01
2023-03-24,164,"manjericao","basilico",0.31,"ervas",2023-03-01
2023-03-24,164,"alecrim","padrao",0.01,"ervas",2023-03-01
2023-03-31,165,"abobora","caravela",15.76,"legume",2023-03-01
2023-03-31,165,"mandioca","branca",6.72,"tuberculo",2023-03-01
2023-03-31,165,"coco","verde",5.02,"fruta",2023-03-01
2023-03-31,165,"limao","cravo",3.82,"fruta",2023-03-01
2023-03-31,165,"abobrinha","italiana",1.92,"legume",2023-03-01
2023-03-31,165,"hortela","pimenta",0.68,"ervas",2023-03-01
